IncidentDate,IncidentTime,FlightID,Aircraft,Altitude,Airport,LaserColor,Injury,City,State
21-Jan-18,0020,LN41TF,LJ45,11000,CHO,Green,No,Charlottesville,Virginia
21-Jan-18,0053,N691PD,H500,1700,MKC,Green,No,Kansas City,Missouri
21-Jan-18,0122,N500DE,E145,8000,MIA,Green,No,Miami,Florida
21-Jan-18,0127,AAL864,A319,1500,CLT,Green,No,Charlotte,North Carolina
21-Jan-18,0130,JIA5465,CRJ9,1500,CLT,Green,No,Charlotte,North Carolina
21-Jan-18,0156,SKW4496,E75L,8800,SMF,Green,No,Sacramento,California
21-Jan-18,0229,N4734N,C182,7000,BLH,Green,No,Blythe,California
21-Jan-18,0256,WELMONT1,B407 ,1800,TRI,Green,No,Blountsville,Tennessee
21-Jan-18,0320,SWA4720,B737,2000,SAT,Green,No,San Antonio,Texas
21-Jan-18,0325,ASA501,B738,38000,GEG,Green,No,Spokane,Washington
21-Jan-18,0343,N117AB,C172,4000,CNO,Green,No,Chino,California
21-Jan-18,0410,SWA4610,B737,7000,MKC,Green,No,Kansas City,Missouri
21-Jan-18,0515,AAL953,B77W ,33000,SJU,Green,No,San Juan,Puerto Rico
21-Jan-18,0530,ASH5816,CRJ9 ,4000,BFL,Green,No,Bakersfield,California
21-Jan-18,0532,ASA480,B739,3000,PDX,Green,No,Portland,Oregon
21-Jan-18,0602,REH050,BE20,2000,SAC,Green,No,Sacramento,California
21-Jan-18,0630,LTM122,HELO,2500,OKC,Green,No,Oklahoma City,Oklahoma
21-Jan-18,0630,N295AE,B06 ,2500,OKC,Green,No,Oklahoma City,Oklahoma
21-Jan-18,0657,N41ND,C25B,8000,RVS,Blue,No,Tulsa,Oklahoma
21-Jan-18,0922,N662LF,PC12,8000,BZN,Green,No,Bozeman,Montana
21-Jan-18,1440,JBU2025,A320,5000,SJC,Green,No,San Jose,California
22-Jan-18,0025,N26502,C172,2000,ICT,Green,No,Wichita,Kansas
22-Jan-18,0145,DAL2624,B738,16000,SLC,Green,No,Salt Lake City,Utah
22-Jan-18,0223,SWA4664,B737,4000,OAK,White,No,Oakland,California
22-Jan-18,0240,BTQ456,PC12,5000,FTW,Green,No,Fort Worth,Texas
22-Jan-18,0243,SKW5460,E75L,7000,PSP,Green,No,Palm Springs,California
22-Jan-18,0250,N999XP,C510,3000,SMO,Green,No,Santa Monica,California
22-Jan-18,0350,ASA492,B739,5000,SEE,Green,No,Santee,California
22-Jan-18,0523,HAL545,B717,1700,HNL,Red,No,Honolulu,Hawaii
22-Jan-18,0700,AAL423,A320,4000,LAX,Green,No,Los Angeles,California
22-Jan-18,0703,SWA1189,B737,12000,RNM,Green,No,Ramona,California
22-Jan-18,0802,HAL47,A332,8000,HNL,Blue,No,Honolulu,Hawaii
22-Jan-18,0932,JBU1823,A321,4000,LAX,Green,No,Los Angeles,California
23-Jan-18,0022,JIA5167,CRJ9,6000,SDF,Green,No,Louisville,Kentucky
23-Jan-18,0029,GPD416,PC12,5000,HOU,Green,No,Houston,Texas
23-Jan-18,0037,SWA6258,B737 ,8200,SAT,Green,No,San Antonio,Texas
23-Jan-18,0101,FDY1360,C208,3000,MDT,Green,No,Harrisburg,Pennsylvania
23-Jan-18,0210,BVN7283,C208,3000,SAT,Green,No,San Antonio,Texas
23-Jan-18,0220,AMF1671,BE99,2000,SAT,Green,No,San Antonio,Texas
23-Jan-18,0310,C2713,C27,14000,MER,Green,No,Merced,California
23-Jan-18,0333,N2373Z,C172,1500,SEE,Green,No,San Diego,California
23-Jan-18,0350,ASA64,B737,5000,SEA,Green,No,Seattle,Washington
23-Jan-18,0515,QXE2009,DH8D,3500,PDX,Green,No,Portland,Oregon
23-Jan-18,0543,SKW5248,CRJ2,1200,SFO,Green,No,San Francisco,California
23-Jan-18,0642,DAL945,B739,3500,LAX,Green,No,Los Angeles,California
23-Jan-18,0642,SKW3363,E75L,8000,WVI,Green,No,Watsonville,California
23-Jan-18,0702,SKW3086,CRJ7,7000,PHX,Green,No,Phoenix,Arizona
23-Jan-18,0712,CMD5,EC35,4000,WVI,Green,No,Watsonville,California
23-Jan-18,1215,UPS944,B757,12000,MOD,Green,No,Modesto,California
24-Jan-18,0103,RPA4603,E75S ,7000,MIA,Green,No,Miami,Florida
24-Jan-18,0125,N758CP,C56X,4500,HOU,Green,No,Houston,Texas
24-Jan-18,0133,AAL1172,B737/L ,36000,CAE,Green,No,Columbia,South Carolina
24-Jan-18,0154,N77NG,B350,5000,LAX,Green,No,Los Angeles,California
24-Jan-18,0218,N55RY,C182,1500,GRB,Green,No,Green Bay,Wisconsin
24-Jan-18,0219,UAL1613,B752,10000,DEN,Green,No,Denver,Colorado
24-Jan-18,0220,AMF1829,B190,3000,SAT,Green,No,San Antonio,Texas
24-Jan-18,0236,IDAHO26,SW4,8500,LAX,Green,No,Los Angeles,California
24-Jan-18,0303,AWI3892,CRJ2,2500,CHA,Green,No,Chattanooga,Tennessee
24-Jan-18,0340,EDV3518,CRJ9 ,34000,MRB,Green,No,Martinsburg,West Virginia
24-Jan-18,0410,N2A,BLIMP,3200,SNA,Green,No,Santa Ana,California
24-Jan-18,0425,SWA1740,B738 ,8500,SBD,Green,No,San Bernardino,California
24-Jan-18,0543,SWA5887,B737,2000,BUR,Green,No,Burbank,California
24-Jan-18,1017,UPS556,B752,20000,MSP,Green,No,Minneapolis,Minnesota
24-Jan-18,1033,FDX1761,B752,16000,MSP,Green,No,Minneapolis,Minnesota
24-Jan-18,2255,AAL2240,B738,4000,JFK,Green,No,New York   ,New York
24-Jan-18,2348,VTE3104,JS31 ,1000,MCN,Green,No,Macon,Georgia
24-Jan-18,2358,PDT4785,DH8C ,2000,AGS,Green,No,Augusta,Georgia
24-Jan-18,2358,PDT4795,DH8,2000,AGS,Green,No,Augusta,Georgia
25-Jan-18,0005,N138BC,PA28,2000,SJU,Green,No,San Juan,Puerto Rico
25-Jan-18,0030,N393ES,C172,6500,RYY,Blue,No,Kennesaw,Georgia
25-Jan-18,0101,SNTRY61,E3CF ,4000,OKC,Green,No,Oklahoma City,Oklahoma
25-Jan-18,0105,ASQ4360,E145,11000,MAF,Green,No,Midland,Texas
25-Jan-18,0120,UAL1292,B738,2000,MFE,Green,No,McAllen,Texas
25-Jan-18,0145,N310CG,C310,8500,SFB,Green,No,Sanford,Florida
25-Jan-18,0151,N333TA,C150,2500,ONT,Green,No,Ontario,California
25-Jan-18,0155,AAL2693,MD82,1200,MFE,Green,No,McAllen,Texas
25-Jan-18,0214,DAL2078,MD88,8000,MEM,Green,No,Memphis,Tennessee
25-Jan-18,0304,N223TU,P06T,3000,MOD,Green,No,Modesto,California
25-Jan-18,0318,MSQT591,P28A,6000,PHX,Green,No,Phoenix,Arizona
25-Jan-18,0429,DAL1259,B717,11500,OKC,Green,No,Oklahoma City,Oklahoma
25-Jan-18,0500,ASA1938,A319,600,LAX,Green,No,Los Angeles,California
25-Jan-18,0501,AAL1535,B738 ,600,LAX,Green,No,Los Angeles,California
25-Jan-18,0509,SWA855,B737,11000,LAX,Green,No,Los Angeles,California
25-Jan-18,0545,SWA331,B737 ,8000,LAS,Green,No,Las Vegas,Nevada
25-Jan-18,0627,SKW3368,E75L,7000,BOI,Green,No,Boise,Idaho
25-Jan-18,2335,VVLL65,P3,2000,VQQ,Green,No,Jacksonville,Florida
25-Jan-18,2350,SKW2938,CRJ7,3000,ORD,Green,No,Chicago,Illinois
26-Jan-18,0034,DAL483,B764/L,30000,OTM,Green,No,Ottumwa,Iowa
26-Jan-18,0050,N30FB,C414,16000,ATL,Green,No,Atlanta,Georgia
26-Jan-18,0057,N6643N,C210,3500,SUS,Green,No,St. Louis,Missouri
26-Jan-18,0122,OKIE42,E3TF,3000,TIK,Green,No,Oklahoma City,Oklahoma
26-Jan-18,0135,G23753,UH60,6500,DEN,Green,No,Denver,Colorado
26-Jan-18,0154,ASH6111,E175,7000,IAH,Green and White,No,Houston,Texas
26-Jan-18,0200,BLKBRD259,T6 ,4500,54J,Green,No,De Funiak Springs,Florida
26-Jan-18,0310,N583MT,DA40,7500,HSV,Green,No,Huntsville,Alabama
26-Jan-18,0319,UPS1151,MD11,28000,DAY,Green,No,Wilmington,Ohio
26-Jan-18,0324,ENY9808,E145,11000,ORD,Green,No,Chicago,Illinois
26-Jan-18,0335,LN381HC,BE20,9000,SLC,Green,No,Salt Lake City,Utah
26-Jan-18,0343,CWG50,PC12,14000,IAH,Green,No,Houston,Texas
26-Jan-18,0415,DAL2546,B738,6500,SLC,Green,No,Salt Lake City,Utah
26-Jan-18,0505,DAL726,B712,2500,TYS,Green,No,Knoxville,Tennessee
26-Jan-18,0530,SKW5433,E75S,6000,SLC,Blue,No,Salt Lake City,Utah
26-Jan-18,0747,JBU61,A320,2000,SJU,Green,No,San Juan,Puerto Rico
26-Jan-18,1215,UPS9753,B757,3600,SDF,Green,No,Louisville,Kentucky
26-Jan-18,2304,SNC7107,SH36,2000,SJU,Green,No,San Juan,Puerto Rico
26-Jan-18,2343,NKS652,A319,5000,FLL,Green,No,Fort Lauderdale,Florida
26-Jan-18,2350,LIMO215,C182,7500,DCA,Green,No,Arlington,Virginia
27-Jan-18,0010,AAL824,E190/L,40000,SGH,Green,No,Springfield,Ohio
27-Jan-18,0100,JBU1994,E190,2500,FLL,Green,No,Fort Lauderdale,Florida
27-Jan-18,0202,DAL1094,B717,4000,OKC,Green,No,Oklahoma City,Oklahoma
27-Jan-18,0256,SWA425,B737,1800,BUR,Green,No,Burbank,California
27-Jan-18,0335,JBU89,A321,2100,SAN,Green,No,San Diego,California
27-Jan-18,0343,CKS129,B763,6000,ELP,Green,No,El Paso,Texas
27-Jan-18,0507,ASA360,B739,3500,PDX,Green,No,Portland,Oregon
27-Jan-18,0507,SKW3392,E75L,3500,PDX,Green,No,Portland,Oregon
27-Jan-18,0515,JIA5109,CRJ9,3000,CVG,Green,No,Cincinnati,Ohio
27-Jan-18,0643,UPS921,B763,4000,SDF,Green,No,Louisville,Kentucky
27-Jan-18,0650,ASA488,B739,8000,SAN,Green,No,San Diego,California
27-Jan-18,2256,JBU1317,E190,2000,JFK,Green,No,New York   ,New York
27-Jan-18,2300,N28PH,FA50,1000,TEB,Green,No,Teterboro,New Jersey
27-Jan-18,2320,JIA5463,CRJ9,1500,CLT,Green,No,Charlotte,North Carolina
28-Jan-18,0010,VIR9M,A333,2000,JFK,Green,YES,New York   ,New York
28-Jan-18,0105,RPA4603,E750,8000,MIA,Green,No,Miami,Florida
28-Jan-18,0215,SWA3107,B737,4000,SAC,Green,No,Sacramento,California
28-Jan-18,0220,EPIA526,C172,4000,RSW,Green,No,Cape Coral,Florida
28-Jan-18,0237,SWA3816,B737,9000,ISM,Green,No,Orlando,Florida
28-Jan-18,0315,SWA221,B737,4000,MDW,Green,No,Chicago,Illinois
28-Jan-18,0335,UAL394,B737,6000,LAS,Green,No,Las Vegas,Nevada
28-Jan-18,0429,SWA3184,B737,7000,LAS,Green,No,Las Vegas,Nevada
28-Jan-18,0430,SKW3465,E75L,12200,POM,Green,No,Pomona,California
28-Jan-18,0445,MMY68,C172,3000,CIC,Blue,No,Chico,California
28-Jan-18,0450,AJI638,FA20,1400,LRD,Green,No,Laredo,California
28-Jan-18,0452,AAL35,A321,5000,LAX,Green,No,Los Angeles,California
28-Jan-18,0453,DAL1211,B738,5000,LAX,Green,No,Los Angeles,California
28-Jan-18,0455,AMX788,B738,5000,SMF,Green,No,Sacramento,California
28-Jan-18,0456,SWA3642,B737,5000,LAX,Green,No,Los Angeles,California
28-Jan-18,0504,N410MC,BE9L,11000,MCE,Green,No,Merced,California
28-Jan-18,0506,N2646P,BE36,5500,CCR,Green,No,Concord,California
28-Jan-18,0507,SWA4818,B737,6700,TUS,Blue,No,Tucson,Arizona
28-Jan-18,0644,AAL583,A319,6000,GEG,Green,No,Spokane,Washington
28-Jan-18,1239,UPS99,B747,10000,SDF,Green,No,Louisville,Kentucky
28-Jan-18,2300,GAJ836,B350,10000,HFD,Green,No,Hartford,Connecticut
29-Jan-18,0020,LXJ453,GLF4,3000,HPN,Green,No,White Plains,New York
29-Jan-18,0108,EJA765,CL35,9000,IG5,Green,No,Medina,Ohio
29-Jan-18,0144,N17852,BE36,1200,ADS,Green,No,Dallas,Texas
29-Jan-18,0237,N902CF,AEST,5500,CXP,Green,No,Carson City,Nevada
29-Jan-18,0250,SWA3029,B737,3000,PBI,Green,No,West Palm Beach,Florida
29-Jan-18,0258,N105TL,C182,5000,SBA,Green,No,Santa Barbara,California
29-Jan-18,0300,DAL884,B739,10000,SAN,Green,No,San Diego,California
29-Jan-18,0308,OMAHA83,AS350,3500,YUM,Green,No,Yuma,Arizona
29-Jan-18,0311,JBU1925,A320,5000,SJC,Green,No,San Jose,California
29-Jan-18,0315,ASA17,B739,24000,EAT,Green,No,Wenatchee,Washington
29-Jan-18,0330,N60203,C172,1200,SMF,Green,No,Sacramento,California
29-Jan-18,0342,DAL1411,B739,7000,PDX,Green,No,Portland,Oregon
29-Jan-18,0343,QXE2185,DH8D,7000,PDX,Green,No,Portland,Oregon
29-Jan-18,0344,SKW4499,E75L,11000,SLC,Green,No,Salt Lake City,Utah
29-Jan-18,0345,UPS988,B767,5000,PDX,Green,No,Portland,Oregon
29-Jan-18,0350,RVF906,DH8A,2000,FAI,Green,No,Fairbanks,Alaska
29-Jan-18,0350,SWA2048,B738,8000,ELP,Green,No,El Paso,Texas
29-Jan-18,0355,N650MC,PC12,6000,SMF,Green,No,Sacramento,California
29-Jan-18,0431,DAL1736,MD90,10000,CMH,Green,No,Columbus,Ohio
29-Jan-18,0555,HAL164,B712,4500,HNL,Green,No,Honolulu,Hawaii
29-Jan-18,0612,SKW5987,E75L,12500,FCM,Green,No,Minneapolis,Minnesota
29-Jan-18,0626,LOF4729,E145,7200,GJT,Green,No,Grand Junction,Colorado
29-Jan-18,0650,ASA785,B738,10000,SAN,Green,No,San Diego,California
29-Jan-18,0829,QXE2281,DH8D,7000,EUG,Green,No,Eugene,Oregon
29-Jan-18,1000,ASA1322,A321,500,FLL,Green,No,Fort Lauderdale,Florida
29-Jan-18,2327,MTN7124,C208,3000,SJU,Green,No,San Juan,Puerto Rico
29-Jan-18,2328,ASQ4373,E145,6000,DCA,Green,No,Washington,District of Columbia
29-Jan-18,2354,SWA25,B737,7000,BOS,Green,No,Boston,Massachusetts
30-Jan-18,0035,SWA5912,B737,2000,PDX,Green,No,Portland,Oregon
30-Jan-18,0045,ASQ3977,CRJ7,3000,BTR,Green,No,Baton Rouge,Louisiana
30-Jan-18,0047,EDV3998,CRJ9,10000,FHB,Green,No,Fernandina Beach,Florida
30-Jan-18,0100,AAY804,A320,5000,CHA,Green,No,Chattanooga,Tennessee
30-Jan-18,0102,CBPS14,HELO,1000,OKC,Green,No,Oklahoma City,Oklahoma
30-Jan-18,0153,N9963N,C180,10500,CRP,Green,No,Corpus Christi,Texas
30-Jan-18,0215,SKW5456,CRJ2,8000,TUS,Green,No,Tucson,Arizona
30-Jan-18,0223,AAY414,MD81,3000,MFE,Green,No,McAllen,Texas
30-Jan-18,0233,LSLID01,UH60,1100,SDM,Green,No,San Diego,California
30-Jan-18,0240,JBU1738,E190,2000,SYR,Green,No,Syracuse,New York
30-Jan-18,0305,WILLY1,C172,5500,PMD,Green,No,Palmdale,California
30-Jan-18,0334,LDSLD01,UH60,1100,SDM,Green,No,San Diego,California
30-Jan-18,0407,ASA469,B737,5000,SAN,Green,No,San Diego,California
30-Jan-18,0437,N65613,C152,3500,OKC,Green,No,Oklahoma City,Oklahoma
30-Jan-18,0523,UPS561,B763,4500,ONT,Green,No,Ontario,California
30-Jan-18,0525,N186NX,PC12,1800,MFE,Green,No,McAllen,Texas
30-Jan-18,0530,N19TS,DA42,8400,PRB,Green,No,Paso Robles,California
30-Jan-18,0950,LN912NM,PC12,9200,AEG,Green,No,Albuquerque,New Mexico
30-Jan-18,2304,AAL2126,E190,2000,LGA,Green,No,New York,New York
30-Jan-18,2327,C6572,AS65,1500,SJU,Green,No,San Juan,Puerto Rico
31-Jan-18,0115,SKW3143,CRJ2,11000,SBN,Green,No,South Bend,Indiana
31-Jan-18,0118,N715LU,C172,4000,LYH,Green,No,Lynchburg,Virginia
31-Jan-18,0303,FDX556,B763,4000,LAX,Green,No,Los Angeles,California
31-Jan-18,0325,NKS763,A319,11000,MSP,Green,No,Minneapolis,Minnesota
31-Jan-18,0334,SWA797,B737,11000,BWI,Green,No,Baltimore,Maryland
31-Jan-18,0410,ASA1241,A319,9000,LAX,Green,No,Los Angeles,California
31-Jan-18,0413,CMD13,HELO,4500,SJC,Green,No,San Jose,California
31-Jan-18,0420,ASA425,B737,1700,SEA,Green,No,Seattle,Washington
31-Jan-18,0527,VOZ24,B777,500,LAX,Green,No,Los Angeles,California
31-Jan-18,0535,APC55,PA31,15500,1S5,Blue,No,Sunnyside,Washington
31-Jan-18,0540,CPZ5778,E175,1700,SEA,Red,No,Seattle,Washington
31-Jan-18,0630,ASA892,B737,5000,MZB,Green,No,San Diego,California
31-Jan-18,0922,UPS722,B752,13000,SDF,Green,No,Elizabethtown,Kentucky
1-Feb-18,0000,N70NL,PRM1,5000,STL,Green,No,St Louis,Missouri
1-Feb-18,0132,LN199DW,BE9L,4300,MAF,Green,No,Midland,Texas
1-Feb-18,0132,N199DW,BE9L,4300,ODO,Green,No,Odessa,Texas
1-Feb-18,0146,N229DK,F900,4000,SUS,Green,No,St Louis,Missouri
1-Feb-18,0200,N1381C,C177,3000,DWH,Green,YES,Houston,Texas
1-Feb-18,0210,BOMR741,TEX2,1600,CRP,Green,No,Corpus Christi,Texas
1-Feb-18,0210,BOMR815,TEX2,1000,CRP,Green,No,Corpus Christi,Texas
1-Feb-18,0249,CPZ6046,E75L,3000,LAX,Green,No,Los Angeles,California
1-Feb-18,0250,N739AT,C172,1800,EMT,Green,No,El Monte,California
1-Feb-18,0250,PHI53,HELO,6000,ABQ,Green,No,Albuquerque,New Mexico
1-Feb-18,0350,N89301,C152,3500,RVS,Green,No,Tulsa,Oklahoma
1-Feb-18,0354,SWA5399,B737,8000,SAN,Green,No,San Diego,California
1-Feb-18,0427,ENY3768,E170,6000,IND,Green,No,Indianapolis,Indiana
1-Feb-18,0430,UPS897,B757,4100,SBD,Green,No,Riverside,California
1-Feb-18,0510,SWA6016,B737,5000,SAN,Green,No,San Diego,California
1-Feb-18,1150,N6QP,B206,1500,PDK,Green,No,Roswell,Georgia
1-Feb-18,1359,RCH627,C5,3000,GUM,Green,No,Tamuning,Guam
1-Feb-18,2336,N1290C,SR22,3000,SFO,Green,No,San Francisco,California
1-Feb-18,2346,LF3,EC30,1500,BHM,Green,No,Birmingham,Alabama
1-Feb-18,2348,LANCR24,P8,2000,GPT,Green,No,Gulfport,Mississippi
2-Feb-18,0030,STEEL90,UH72,2100,BHM,Green,No,Birmingham,Alabama
2-Feb-18,0100,RESCUE5,B407,2000,BHM,Green,No,Birmingham,Alabama
2-Feb-18,0135,UAL2094,B737,5000,LGA,Green,No,New York,New York
2-Feb-18,0200,N739YZ,C172,2000,SMO,Green,No,Santa Monica,California
2-Feb-18,0305,SWA6013,B737,8000,RNO,Green,No,Reno,Nevada
2-Feb-18,0310,ENV3628,CRJ7,11000,OKC,Green,No,Oklahoma City,Oklahoma
2-Feb-18,0423,DEEPC52,P3,3000,SNS,Green,No,Salinas,California
2-Feb-18,0447,AAL1637,A321,4000,LAX,Green,No,Los Angeles,California
2-Feb-18,0744,CPZ6060,E75L,9800,RNO,Green,No,Reno,Nevada
2-Feb-18,2319,N3859T,P28A,4500,PHL,Green,No,Philadelphia,Pennsylvania
3-Feb-18,0020,SIS777,C750,44000,MOB,Green,No,Mobile,Alabama
3-Feb-18,0021,DAL814,B739/L,36000,BNA,Green,No,Nashville,Tennessee
3-Feb-18,0045,TALON15,T45,3000,HOU,Green,No,Houston,Texas
3-Feb-18,0056,SKW4605,CRJ9,8000,MKE,Green,No,Milwaukee,Wisconsin
3-Feb-18,0202,ASH6069,E75L,11000,ABQ,Green,No,Albuquerque,New Mexico
3-Feb-18,0230,SKW5811,CRJ2,13800,SFO,Green,No,San Francisco,California
3-Feb-18,0305,SKW4951,CRJ2,13000,MLU,Green,No,Dallas,Texas
3-Feb-18,0419,N171AA,C525,4000,PDX,Green,No,Portland,Oregon
3-Feb-18,0435,AAL464,A319,8000,PHX,Green,No,Phoenix,Arizona
3-Feb-18,0449,FFT242,A319,1500,IAH,White,No,Houston,Texas
3-Feb-18,0515,SWA5696,B737,5600,SJC,Green,No,San Jose,California
3-Feb-18,0527,LN25PC,PC12,11500,DEN,Green,No,Denver,Colorado
3-Feb-18,0531,UPS1311,MD11,3000,SDF,Green,No,Louisville,Kentucky
3-Feb-18,0538,CADDO45,C17,6500,LAW,Green,No,Altus,Oklahoma
3-Feb-18,0542,UAL1749,B738,5000,OGG,White,No,Kahului,Hawaii
3-Feb-18,0545,N880AM,PC12,7500,PHX,Green,No,Phoenix,Arizona
3-Feb-18,0552,EJA600,C56X,7000,STS,Blue,No,Santa Rosa,California
3-Feb-18,0601,N54120,C172,7500,JAN,Green,No,Jackson,Mississippi
3-Feb-18,0638,ASA863,B738,5000,OGG,Green,No,Kahului,Hawaii
3-Feb-18,0832,LN299RP,BE9L,1000,ITO,Green,No,Hilo,Hawaii
3-Feb-18,0916,ASA133,B739/L,4500,FAI,Green,No,Fairbanks,Alaska
4-Feb-18,0001,ASQ4119,E145,2500,RIC,Green,No,Richmond,Virginia
4-Feb-18,0107,SKW3003,CRJ7,7000,ADS,Green,No,Dallas,Texas
4-Feb-18,0130,JIA5080,CRJ2,3000,CVG,Green,No,Cincinnati,Ohio
4-Feb-18,0145,N329ME,C172,3500,STL,Green,No,ST Louis,Missouri
4-Feb-18,0206,SKW5734,E75L,3000,OKC,Green,No,Oklahoma City,Oklahoma
4-Feb-18,0212,JLG45,LJ35,6000,SAN,Green,No,San Diego,California
4-Feb-18,0243,NATIV6,AS350,1800,PHX,Green,No,Phoenix,Arizona
4-Feb-18,0245,SWA6132,B738,5000,SMO,Green,No,Santa Monica,California
4-Feb-18,0300,R442,C172,1600,OMN,Green,No,Ormond Beach,California
4-Feb-18,0305,SWA5397,B737,10000,OVE,Green,No,Oroville,California
4-Feb-18,0315,N77415,C120,5000,SEE,Green,No,San Diego,California
4-Feb-18,0315,RDDL442,C172,1600,OMN,Green,No,Ormond Beach,California
4-Feb-18,0317,AAY603,A320,2000,SFB,Green,No,Orlando,Florida
4-Feb-18,0330,DAL2194,MD88,2000,GPT,Green,No,Gulfport,Mississippi
4-Feb-18,0600,N714RM,C550,11000,SMF,Green,No,Sacramento,California
4-Feb-18,0630,EAGLE1,R44,1500,ONT,Green,No,Ontario,California
5-Feb-18,0007,N742NE,BE58,9000,OKC,Green,No,Oklahoma City,Oklahoma
5-Feb-18,0050,AAL2236,B738,20000,ADF,Green,No,Oklahoma City,Oklahoma
5-Feb-18,0207,SKW3378,E75L,10000,SAN,Green,No,San Diego,California
5-Feb-18,0220,DAL1688,B739,14000,MSP,Green,No,Minneapolis,Minnesota
5-Feb-18,0227,N67431,C152,3000,LGB,Purple,No,Long Beach,California
5-Feb-18,0249,UAL1292,B738,2000,MFE,Green,No,McAllen,Texas
5-Feb-18,0347,JIA5320,CRJ7,8000,IAD,Green,No,Dulles,Virginia
5-Feb-18,0348,AAL1588,B738,6000,TUS,Green,No,Tucson,Arizona
5-Feb-18,0350,DAL1837,A321,28000,BHM,Green,No,Birmingham,Alabama
5-Feb-18,0358,JIA5020,CRJ2,8000,IAD,Green,No,Dulles,Virginia
5-Feb-18,0416,SWA2224,B737,8000,RNO,Green,No,Reno,Nevada
5-Feb-18,0427,XLJ20,C25A,10000,HHR,Purple,No,Hawthorne,California
5-Feb-18,0446,ASQ4181,E145,30000,OKC,Green,No,Oklahoma City,Oklahoma
5-Feb-18,0655,LF37,AS350,6000,SLC,Blue,No,Salt Lake City,Utah
5-Feb-18,1814,AAY528,A319,1000,SCK,Green,No,Stockton,California
5-Feb-18,2350,JIA9340,CRJ7,5500,HSV,Green,No,Huntsville,Alabama
6-Feb-18,0005,SWA8508,B737,2300,IND,Green,No,Indianapolis,Indiana
6-Feb-18,0158,ENY3676,E145,4000,ABI,Green,No,Abilene,Texas
6-Feb-18,0210,NVT31,HELO,4500,ELP,White,No,El Paso,Texas
6-Feb-18,0230,N57RZ,SR22,7100,MFR,Green,No,Roseburg,Oregon
6-Feb-18,0230,N74057,SR22,2000,RBG,Green,No,Roseburg,Oregon
6-Feb-18,0243,TALON07,P8,2000,GPT,Green,No,Gulfport,Mississippi
6-Feb-18,0306,EDV4028,CRJ9,11000,PIT,Green,No,Pittsburgh,Pennsylvania
6-Feb-18,0351,SKW5992,CRJ2,1300,RDD,Green,No,Redding,California
6-Feb-18,0415,DAL1550,B712,11000,BDL,Green,No,Bradley,Massachusetts
6-Feb-18,0459,N62348,C172,2500,HIO,Green,No,Hillsboro,Oregon
6-Feb-18,0505,SHADO44,E6,10000,OKC,Green,No,Oklahoma City,Oklahoma
6-Feb-18,0521,SKW3375,CRJ2,500,BOI,Green,No,Boise,Idaho
6-Feb-18,0645,SWA6413,B737,7000,SJC,Green,No,San Jose,California
6-Feb-18,1110,NKS612,A320,6000,MSP,Green,No,Minneapolis,Minnesota
6-Feb-18,2325,G20666,UH60,1500,LEX,Green,No,Lexington,Kentucky
7-Feb-18,0145,MED4,EC35,1500,BOS,Green,No,Boston,Massachusetts
7-Feb-18,0205,PCM7721,C208,2300,OAK,Green,No,Oakland,California
7-Feb-18,0220,N8VB,GLEX,10000,PMD,Green,No,Palmdale,California
7-Feb-18,0248,SWA1952,B737,1000,SJU,Green,No,San Juan,Puerto Rico
7-Feb-18,0248,VIKING62,C130,6000,GTG,Green,No,Grantsburg,Wisconsin
7-Feb-18,0400,SURVEY2,C172,5500,TUS,Green,No,Tucson,Arizona
7-Feb-18,0639,N894MA,C560,3000,PDX,Green,No,Portland,Oregon
8-Feb-18,0045,N511SX,SR22,2500,DLH,Green,No,Duluth,Minnesota
8-Feb-18,0057,N837JS,C56X,15000,RSW,Blue,No,Fort Myers,Florida
8-Feb-18,0110,AAL2317,B737,17000,SJU,Green,No,San Juan,Puerto Rico
8-Feb-18,0205,N707FX,C208,2300,OAK,Green,No,Oakland,California
8-Feb-18,0226,SWA330,B737,4000,BUR,Green,No,Burbank,California
8-Feb-18,0229,RDDL465,C172,5000,LAL,Green,No,Lakeland,Florida
8-Feb-18,0230,ASA727,B737/L,24000,PDX,Green,No,Portland,Oregon
8-Feb-18,0235,QXE2358,DH8D,5000,GEG,Green,No,Spokane,Washington
8-Feb-18,0245,DLX250,BE20,4000,SAN,Green,No,San Diego,California
8-Feb-18,0245,SWA408,B737,4000,SAN,Green,No,San Diego,California
8-Feb-18,0327,N970NA,PC12,2800,MYF,Green,No,San Diego,California
8-Feb-18,0328,SWA1064,B738,2500,SAN,Green,No,San Diego,California
8-Feb-18,0342,DAL1693,MD90,7000,MSP,Purple,No,Minneapolis,Minnesota
8-Feb-18,0359,DAL2500,B737,32000,ICT,Blue,No,Wichita,Kansas
8-Feb-18,0411,OILER36,K35R,24000,LBB,Green,No,Long Beach,California
8-Feb-18,0414,SKW5978,E75S,5600,BFL,Green,No,Bakersfield,California
8-Feb-18,0443,N782WW,C172,3000,MOD,Green,No,Modesto,California
8-Feb-18,0555,KING87,C130,6000,TUS,Green,No,Tucson,Arizona
8-Feb-18,0600,AAL470,A321,8000,SAN,Green,No,San Diego,California
8-Feb-18,0600,AAL790,A321,8000,SAN,Green,No,San Diego,California
8-Feb-18,1343,KAL8288,B777,12000,ANC,Green,No,Anchorage,Alaska
